date,unemployment_rate,year,month,region,Month,Labor Force,Employed,Unemployed,Massachusetts Rate,mean_temperature,min_temperature,precipitation(mm),heating_season,summer_break
2012-01-01,7.0,2012,1,Franklin,,,,,,-1.5161290322580645,-5.487096774193549,78.6,1,0
2012-02-01,7.0,2012,2,Franklin,,,,,,0.9103448275862069,-2.7758620689655173,32.4,1,0
2012-03-01,6.5,2012,3,Franklin,,,,,,6.55483870967742,1.3064516129032258,40.9,1,0
2012-04-01,5.6,2012,4,Franklin,,,,,,9.626666666666667,3.9533333333333336,67.3,0,0
2012-05-01,5.8,2012,5,Franklin,,,,,,16.48709677419355,11.83548387096774,81.4,0,0
2012-06-01,6.1,2012,6,Franklin,,,,,,19.616666666666667,14.043333333333333,82.2,0,1
2012-07-01,6.6,2012,7,Franklin,,,,,,24.10967741935484,18.351612903225806,81.6,0,1
2012-08-01,6.2,2012,8,Franklin,,,,,,22.23225806451613,17.206451612903226,66.4,0,1
2012-09-01,5.5,2012,9,Franklin,,,,,,16.893333333333334,12.186666666666667,123.5,0,0
2012-10-01,5.5,2012,10,Franklin,,,,,,12.038709677419355,8.587096774193547,103.5,0,0
2012-11-01,5.3,2012,11,Franklin,,,,,,3.3633333333333337,0.22,21.700000000000003,1,0
2012-12-01,6.0,2012,12,Franklin,,,,,,1.0193548387096774,-2.1774193548387095,135.8,1,0
2013-01-01,7.0,2013,1,Franklin,,,,,,-3.6548387096774193,-9.193548387096774,48.3,1,0
2013-02-01,6.7,2013,2,Franklin,,,,,,-3.0357142857142856,-7.125,96.0,1,0
2013-03-01,6.4,2013,3,Franklin,,,,,,0.22903225806451613,-4.335483870967742,66.8,1,0
2013-04-01,5.8,2013,4,Franklin,,,,,,7.663333333333333,2.493333333333333,55.0,0,0
2013-05-01,6.0,2013,5,Franklin,,,,,,14.777419354838708,8.538709677419355,103.7,0,0
2013-06-01,6.3,2013,6,Franklin,,,,,,19.256666666666668,14.379999999999999,160.5,0,1
2013-07-01,6.5,2013,7,Franklin,,,,,,23.82903225806452,19.59032258064516,79.6,0,1
2013-08-01,6.0,2013,8,Franklin,,,,,,20.70967741935484,15.44516129032258,88.10000000000001,0,1
2013-09-01,5.8,2013,9,Franklin,,,,,,16.573333333333334,11.403333333333334,60.8,0,0
2013-10-01,5.7,2013,10,Franklin,,,,,,11.406451612903227,7.141935483870968,40.5,0,0
2013-11-01,5.4,2013,11,Franklin,,,,,,3.203333333333333,-0.3866666666666667,92.3,1,0
2013-12-01,5.7,2013,12,Franklin,,,,,,-1.9709677419354839,-6.206451612903226,101.9,1,0
2014-01-01,6.3,2014,1,Franklin,,,,,,-6.025806451612904,-10.880645161290323,71.8,1,0
2014-02-01,6.4,2014,2,Franklin,,,,,,-5.339285714285714,-10.103571428571428,99.10000000000001,1,0
2014-03-01,6.1,2014,3,Franklin,,,,,,-2.570967741935484,-7.987096774193549,104.39999999999999,1,0
2014-04-01,5.0,2014,4,Franklin,,,,,,7.430000000000001,1.9,106.2,0,0
2014-05-01,5.2,2014,5,Franklin,,,,,,14.058064516129033,8.996774193548386,86.0,0,0
2014-06-01,5.3,2014,6,Franklin,,,,,,20.063333333333333,14.403333333333334,41.9,0,1
2014-07-01,5.7,2014,7,Franklin,,,,,,22.503225806451614,17.364516129032257,114.8,0,1
2014-08-01,5.2,2014,8,Franklin,,,,,,20.583870967741937,15.46774193548387,48.5,0,1
2014-09-01,4.9,2014,9,Franklin,,,,,,17.703333333333333,12.313333333333333,22.9,0,0
2014-10-01,4.5,2014,10,Franklin,,,,,,12.035483870967743,8.493548387096775,101.1,0,0
2014-11-01,4.5,2014,11,Franklin,,,,,,3.4466666666666668,-0.30666666666666664,82.1,1,0
2014-12-01,4.7,2014,12,Franklin,,,,,,-0.038709677419354875,-3.1838709677419352,118.3,1,0
2015-01-01,5.6,2015,1,Franklin,,,,,,-6.841935483870968,-12.103225806451613,109.5,1,0
2015-02-01,5.3,2015,2,Franklin,,,,,,-10.367857142857144,-16.021428571428572,71.4,1,0
2015-03-01,4.9,2015,3,Franklin,,,,,,-1.8774193548387097,-7.245161290322581,58.5,1,0
2015-04-01,4.1,2015,4,Franklin,,,,,,7.256666666666666,2.0933333333333333,58.5,0,0
2015-05-01,4.3,2015,5,Franklin,,,,,,17.83225806451613,11.077419354838709,37.3,0,0
2015-06-01,4.4,2015,6,Franklin,,,,,,18.203333333333333,13.576666666666666,148.4,0,1
2015-07-01,4.5,2015,7,Franklin,,,,,,22.280645161290323,16.835483870967742,67.2,0,1
2015-08-01,4.1,2015,8,Franklin,,,,,,22.396774193548385,17.08709677419355,64.60000000000001,0,1
2015-09-01,3.9,2015,9,Franklin,,,,,,19.586666666666666,14.063333333333333,132.7,0,0
2015-10-01,3.9,2015,10,Franklin,,,,,,10.025806451612903,5.735483870967743,60.900000000000006,0,0
2015-11-01,3.7,2015,11,Franklin,,,,,,6.8933333333333335,2.8800000000000003,32.0,1,0
2015-12-01,4.1,2015,12,Franklin,,,,,,5.038709677419354,1.9322580645161291,103.4,1,0
2016-01-01,5.2,2016,1,Franklin,,,,,,-2.6580645161290324,-6.458064516129032,55.6,1,0
2016-02-01,5.0,2016,2,Franklin,,,,,,-1.5,-6.686206896551725,115.3,1,0
2016-03-01,4.7,2016,3,Franklin,,,,,,4.829032258064516,0.29032258064516125,57.5,1,0
2016-04-01,3.8,2016,4,Franklin,,,,,,7.54,2.03,62.4,0,0
2016-05-01,3.7,2016,5,Franklin,,,,,,14.509677419354839,9.24516129032258,71.7,0,0
2016-06-01,3.9,2016,6,Franklin,,,,,,20.240000000000002,14.316666666666666,47.5,0,1
2016-07-01,3.9,2016,7,Franklin,,,,,,23.39032258064516,17.916129032258063,86.4,0,1
2016-08-01,3.6,2016,8,Franklin,,,,,,23.480645161290322,18.309677419354838,54.9,0,1
2016-09-01,3.3,2016,9,Franklin,,,,,,19.17,14.483333333333333,48.9,0,0
2016-10-01,3.1,2016,10,Franklin,,,,,,11.451612903225806,7.403225806451613,121.10000000000001,0,0
2016-11-01,3.0,2016,11,Franklin,,,,,,5.593333333333334,2.146666666666667,85.0,1,0
2016-12-01,3.4,2016,12,Franklin,,,,,,-0.9290322580645162,-4.635483870967741,97.9,1,0
2017-01-01,4.5,2017,1,Franklin,,,,,,-0.9806451612903225,-4.729032258064516,95.8,1,0
2017-02-01,4.4,2017,2,Franklin,,,,,,-0.7428571428571429,-6.257142857142857,77.3,1,0
2017-03-01,4.0,2017,3,Franklin,,,,,,-1.467741935483871,-6.754838709677419,112.9,1,0
2017-04-01,3.5,2017,4,Franklin,,,,,,9.43,4.21,133.6,0,0
2017-05-01,3.6,2017,5,Franklin,,,,,,12.461290322580645,7.709677419354839,176.79999999999998,0,0
2017-06-01,3.7,2017,6,Franklin,,,,,,18.626666666666665,13.43,99.5,0,1
2017-07-01,3.7,2017,7,Franklin,,,,,,21.17096774193548,16.10322580645161,89.2,0,1
2017-08-01,3.6,2017,8,Franklin,,,,,,19.961290322580645,14.925806451612903,100.6,0,1
2017-09-01,3.3,2017,9,Franklin,,,,,,18.236666666666668,13.639999999999999,76.7,0,0
2017-10-01,3.2,2017,10,Franklin,,,,,,13.97741935483871,8.903225806451612,203.1,0,0
2017-11-01,3.1,2017,11,Franklin,,,,,,3.4533333333333336,-0.9366666666666668,31.3,1,0
2017-12-01,3.5,2017,12,Franklin,,,,,,-4.674193548387097,-9.16451612903226,71.5,1,0
2018-01-01,4.3,2018,1,Franklin,,,,,,-5.52258064516129,-10.745161290322581,92.8,1,0
2018-02-01,4.3,2018,2,Franklin,,,,,,0.4928571428571429,-5.046428571428572,107.5,1,0
2018-03-01,3.9,2018,3,Franklin,,,,,,0.33225806451612905,-4.570967741935483,83.6,1,0
2018-04-01,3.2,2018,4,Franklin,,,,,,4.723333333333333,-0.4233333333333333,135.70000000000002,0,0
2018-05-01,3.1,2018,5,Franklin,,,,,,16.070967741935483,9.893548387096773,52.800000000000004,0,0
2018-06-01,3.5,2018,6,Franklin,,,,,,19.313333333333333,12.683333333333334,85.5,0,1
2018-07-01,3.3,2018,7,Franklin,,,,,,23.551612903225806,17.36774193548387,123.0,0,1
2018-08-01,3.1,2018,8,Franklin,,,,,,22.241935483870968,17.883870967741935,187.4,0,1
2018-09-01,2.8,2018,9,Franklin,,,,,,18.11,14.033333333333333,229.20000000000002,0,0
2018-10-01,2.8,2018,10,Franklin,,,,,,9.609677419354838,5.835483870967742,130.7,0,0
2018-11-01,2.7,2018,11,Franklin,,,,,,1.7333333333333334,-2.1733333333333333,226.5,1,0
2018-12-01,3.2,2018,12,Franklin,,,,,,-0.7,-4.370967741935484,138.0,1,0
2019-01-01,4.1,2019,1,Franklin,,,,,,-4.52258064516129,-9.083870967741936,127.2,1,0
2019-02-01,3.9,2019,2,Franklin,,,,,,-3.4499999999999997,-8.814285714285715,91.0,1,0
2019-03-01,3.6,2019,3,Franklin,,,,,,-0.37419354838709684,-6.619354838709677,59.2,1,0
2019-04-01,2.9,2019,4,Franklin,,,,,,8.1,2.82,156.3,0,0
2019-05-01,2.9,2019,5,Franklin,,,,,,12.535483870967743,7.564516129032258,118.0,0,0
2019-06-01,3.0,2019,6,Franklin,,,,,,18.720000000000002,13.32,92.0,0,1
2019-07-01,3.0,2019,7,Franklin,,,,,,23.68064516129032,17.741935483870968,83.7,0,1
2019-08-01,2.9,2019,8,Franklin,,,,,,20.98709677419355,15.619354838709677,70.0,0,1
2019-09-01,2.5,2019,9,Franklin,,,,,,16.733333333333334,10.966666666666667,85.4,0,0
2019-10-01,2.5,2019,10,Franklin,,,,,,11.161290322580646,6.729032258064516,190.5,0,0
2019-11-01,2.5,2019,11,Franklin,,,,,,1.7333333333333334,-2.0366666666666666,84.8,1,0
2019-12-01,2.8,2019,12,Franklin,,,,,,-1.8903225806451611,-6.170967741935484,160.79999999999998,1,0
2021-01-01,7.3,2021,1,Franklin,,,,,,-3.116129032258064,-7.0,63.7,1,0
2021-02-01,6.9,2021,2,Franklin,,,,,,-3.8535714285714286,-8.810714285714285,76.0,1,0
2021-03-01,6.3,2021,3,Franklin,,,,,,2.4645161290322584,-3.825806451612903,65.3,1,0
2021-04-01,5.4,2021,4,Franklin,,,,,,8.393333333333334,2.4266666666666667,146.4,0,0
2021-05-01,5.2,2021,5,Franklin,,,,,,14.0,8.03225806451613,99.2,0,0
2021-06-01,5.6,2021,6,Franklin,,,,,,21.25,14.926666666666668,63.300000000000004,0,1
2021-07-01,5.4,2021,7,Franklin,,,,,,20.280645161290323,16.348387096774193,250.4,0,1
2021-08-01,5.0,2021,8,Franklin,,,,,,22.225806451612904,17.62258064516129,199.8,0,1
2021-09-01,4.2,2021,9,Franklin,,,,,,17.36,12.91,169.9,0,0
2021-10-01,4.0,2021,10,Franklin,,,,,,12.806451612903226,8.838709677419354,152.9,0,0
2021-11-01,3.6,2021,11,Franklin,,,,,,3.716666666666667,-0.7833333333333333,52.2,1,0
2021-12-01,3.6,2021,12,Franklin,,,,,,1.396774193548387,-2.238709677419355,97.7,1,0
2022-01-01,4.7,2022,1,Franklin,,,,,,-6.183870967741935,-11.996774193548386,67.7,1,0
2022-02-01,4.4,2022,2,Franklin,,,,,,-2.039285714285714,-8.010714285714286,113.3,1,0
2022-03-01,3.9,2022,3,Franklin,,,,,,2.3419354838709676,-4.103225806451613,103.5,1,0
2022-04-01,3.3,2022,4,Franklin,,,,,,7.55,2.106666666666667,122.7,0,0
2022-05-01,3.4,2022,5,Franklin,,,,,,16.335483870967742,9.648387096774194,64.6,0,0
2022-06-01,3.7,2022,6,Franklin,,,,,,19.153333333333332,12.843333333333334,65.7,0,1
2022-07-01,3.8,2022,7,Franklin,,,,,,23.62258064516129,17.116129032258065,41.1,0,1
2022-08-01,3.8,2022,8,Franklin,,,,,,23.10967741935484,17.106451612903225,65.1,0,1
2022-09-01,3.2,2022,9,Franklin,,,,,,16.220000000000002,11.483333333333333,183.79999999999998,0,0
2022-10-01,3.3,2022,10,Franklin,,,,,,10.419354838709678,5.267741935483872,90.3,0,0
2022-11-01,3.0,2022,11,Franklin,,,,,,6.203333333333333,1.7433333333333334,109.0,1,0
2022-12-01,3.3,2022,12,Franklin,,,,,,-0.4838709677419355,-4.77741935483871,125.7,1,0
2023-01-01,4.0,2023,1,Franklin,,,,,,0.2709677419354839,-3.603225806451613,157.3,1,0
2023-02-01,4.1,2023,2,Franklin,,,,,,-0.8035714285714286,-6.360714285714286,57.1,1,0
2023-03-01,3.6,2023,3,Franklin,,,,,,1.6516129032258065,-3.4,114.5,1,0
2023-04-01,2.7,2023,4,Franklin,,,,,,9.446666666666665,3.493333333333333,115.7,0,0
2023-05-01,2.9,2023,5,Franklin,,,,,,13.906451612903227,7.02258064516129,55.7,0,0
2023-06-01,3.2,2023,6,Franklin,,,,,,17.91,12.603333333333333,124.7,0,1
2023-07-01,3.3,2023,7,Franklin,,,,,,21.906451612903226,17.048387096774192,248.2,0,1
2023-08-01,3.2,2023,8,Franklin,,,,,,19.73548387096774,15.14516129032258,164.5,0,1
2023-09-01,2.7,2023,9,Franklin,,,,,,17.31,13.04,198.1,0,0
2023-10-01,2.9,2023,10,Franklin,,,,,,12.087096774193547,7.380645161290323,102.9,0,0
2023-11-01,2.9,2023,11,Franklin,,,,,,2.6533333333333333,-1.8666666666666667,71.6,1,0
2023-12-01,3.3,2023,12,Franklin,,,,,,2.1774193548387095,-1.3096774193548388,174.6,1,0
2024-01-01,3.9,2024,1,Franklin,,,,,,-2.3451612903225807,-5.95483870967742,170.9,1,0
2024-02-01,4.0,2024,2,Franklin,,,,,,-0.23448275862068968,-4.872413793103449,24.5,1,0
2024-03-01,3.7,2024,3,Franklin,,,,,,3.629032258064516,-0.9193548387096774,199.9,1,0
2024-04-01,3.1,2024,4,Franklin,,,,,,7.9,2.246666666666667,116.7,0,0
2024-05-01,3.4,2024,5,Franklin,,,,,,15.66451612903226,9.941935483870967,94.2,0,0
2024-06-01,3.7,2024,6,Franklin,,,,,,20.826666666666664,14.783333333333333,112.7,0,1
2024-07-01,4.1,2024,7,Franklin,,,,,,23.238709677419354,17.825806451612905,90.7,0,1
2024-08-01,3.8,2024,8,Franklin,,,,,,20.106451612903225,15.3,169.5,0,1
2024-09-01,3.1,2024,9,Franklin,,,,,,16.7,11.083333333333334,40.9,0,0
2024-10-01,3.3,2024,10,Franklin,,,,,,10.874193548387098,5.645161290322581,36.4,0,0
2024-11-01,3.3,2024,11,Franklin,,,,,,5.763333333333334,1.2166666666666666,70.9,1,0
2024-12-01,3.6,2024,12,Franklin,,,,,,-2.364516129032258,-6.448387096774193,108.3,1,0
2025-01-01,4.3,2025,1,Franklin,,,,,,-5.33225806451613,-9.67741935483871,52.8,1,0
2025-02-01,4.5,2025,2,Franklin,,,,,,-4.607142857142857,-10.471428571428572,102.89999999999999,1,0
2025-03-01,4.2,2025,3,Franklin,,,,,,3.0548387096774197,-2.796774193548387,98.0,1,0
2025-04-01,3.6,2025,4,Franklin,,,,,,8.66,2.8433333333333333,110.1,0,0
2025-05-01,4.0,2025,5,Franklin,,,,,,13.787096774193548,9.077419354838709,247.1,0,0
2025-06-01,4.1,2025,6,Franklin,,,,,,19.626666666666665,14.433333333333334,84.2,0,1
2025-07-01,4.3,2025,7,Franklin,,,,,,22.97741935483871,17.47741935483871,104.2,0,1
2025-08-01,4.1,2025,8,Franklin,,,,,,19.741935483870968,13.73225806451613,63.3,0,1
2025-09-01,3.7,2025,9,Franklin,,,,,,17.12,11.143333333333334,77.2,0,0
2025-11-01,4.2,2025,11,Franklin,,,,,,3.566666666666667,-0.46,77.3,1,0
2025-12-01,4.4,2025,12,Franklin,,,,,,-3.835483870967742,-8.606451612903227,82.6,1,0
2026-01-01,5.2,2026,1,Franklin,,,,,,-6.158064516129032,-11.103225806451613,67.3,1,0
2026-02-01,5.2,2026,2,Franklin,,,,,,-5.392857142857143,-11.1,38.7,1,0
2026-03-01,4.6,2026,3,Franklin,,,,,,2.4387096774193546,-3.638709677419355,124.8,1,0
2026-04-01,4.0,2026,4,Franklin,,,,,,13.1,6.2,3.4,0,0
1990-01-01,6.1,1990,1,Hampden,,,,,,0.8870967741935484,-3.148387096774194,106.3,1,0
1990-02-01,6.2,1990,2,Hampden,,,,,,0.024999999999999974,-4.996428571428572,88.7,1,0
1990-03-01,6.1,1990,3,Hampden,,,,,,3.7,-1.6870967741935483,53.6,1,0
1990-04-01,5.9,1990,4,Hampden,,,,,,8.729999999999999,4.05,119.4,0,0
1990-05-01,6.1,1990,5,Hampden,,,,,,12.35483870967742,7.990322580645161,184.9,0,0
1990-06-01,6.6,1990,6,Hampden,,,,,,19.69333333333333,14.879999999999999,49.8,0,1
1990-07-01,6.9,1990,7,Hampden,,,,,,23.032258064516128,18.29032258064516,61.2,0,1
1990-08-01,6.9,1990,8,Hampden,,,,,,21.648387096774194,17.738709677419354,222.29999999999998,0,1
1990-09-01,7.1,1990,9,Hampden,,,,,,16.886666666666667,12.683333333333334,44.6,0,0
1990-10-01,6.9,1990,10,Hampden,,,,,,13.577419354838709,9.761290322580646,109.7,0,0
1990-11-01,7.6,1990,11,Hampden,,,,,,6.333333333333333,2.3666666666666667,57.5,1,0
1990-12-01,8.0,1990,12,Hampden,,,,,,2.5032258064516126,-0.9838709677419355,143.0,1,0
1991-01-01,9.4,1991,1,Hampden,,,,,,-2.841935483870968,-7.267741935483872,46.9,1,0
1991-02-01,9.6,1991,2,Hampden,,,,,,0.43214285714285705,-4.057142857142857,60.5,1,0
1991-03-01,9.7,1991,3,Hampden,,,,,,4.296774193548386,0.03225806451612906,118.8,1,0
1991-04-01,8.9,1991,4,Hampden,,,,,,10.513333333333332,5.403333333333333,78.4,0,0
1991-05-01,9.6,1991,5,Hampden,,,,,,17.94193548387097,12.23225806451613,55.0,0,0
1991-06-01,10.2,1991,6,Hampden,,,,,,21.209999999999997,15.633333333333333,60.5,0,1
1991-07-01,10.0,1991,7,Hampden,,,,,,23.25483870967742,18.06451612903226,51.9,0,1
1991-08-01,10.2,1991,8,Hampden,,,,,,22.187096774193545,17.793548387096774,181.20000000000002,0,1
1991-09-01,10.2,1991,9,Hampden,,,,,,16.853333333333335,12.54,150.2,0,0
1991-10-01,9.8,1991,10,Hampden,,,,,,12.341935483870968,8.403225806451612,54.199999999999996,0,0
1991-11-01,9.9,1991,11,Hampden,,,,,,5.736666666666666,2.61,120.4,1,0
1991-12-01,10.0,1991,12,Hampden,,,,,,0.7870967741935483,-2.9000000000000004,80.10000000000001,1,0
1992-01-01,10.7,1992,1,Hampden,,,,,,-2.070967741935484,-6.032258064516129,47.6,1,0
1992-02-01,10.5,1992,2,Hampden,,,,,,-1.2206896551724138,-5.382758620689655,48.0,1,0
1992-03-01,10.2,1992,3,Hampden,,,,,,1.3096774193548388,-3.138709677419355,87.8,1,0
1992-04-01,9.0,1992,4,Hampden,,,,,,6.843333333333334,2.3333333333333335,61.2,0,0
1992-05-01,9.1,1992,5,Hampden,,,,,,14.154838709677419,8.261290322580646,38.3,0,0
1992-06-01,9.7,1992,6,Hampden,,,,,,18.6,13.433333333333334,131.5,0,1
1992-07-01,9.4,1992,7,Hampden,,,,,,20.68064516129032,16.287096774193547,120.6,0,1
1992-08-01,9.2,1992,8,Hampden,,,,,,20.009677419354837,16.016129032258064,144.3,0,1
1992-09-01,9.1,1992,9,Hampden,,,,,,17.09,13.036666666666667,69.9,0,0
1992-10-01,8.5,1992,10,Hampden,,,,,,9.864516129032259,5.745161290322581,42.6,0,0
1992-11-01,8.9,1992,11,Hampden,,,,,,4.736666666666666,1.6433333333333333,117.80000000000001,1,0
1992-12-01,9.0,1992,12,Hampden,,,,,,-0.529032258064516,-4.245161290322581,160.5,1,0
1993-01-01,10.7,1993,1,Hampden,,,,,,-1.9064516129032258,-6.041935483870968,70.4,1,0
1993-02-01,10.4,1993,2,Hampden,,,,,,-5.825,-11.332142857142857,81.2,1,0
1993-03-01,9.9,1993,3,Hampden,,,,,,-0.2838709677419355,-5.019354838709678,159.5,1,0
1993-04-01,8.9,1993,4,Hampden,,,,,,8.49,3.4166666666666665,106.4,0,0
1993-05-01,8.8,1993,5,Hampden,,,,,,15.748387096774193,10.493548387096775,23.4,0,0
1993-06-01,9.2,1993,6,Hampden,,,,,,19.91,14.806666666666667,55.8,0,1
1993-07-01,8.9,1993,7,Hampden,,,,,,23.68064516129032,18.36774193548387,49.099999999999994,0,1
1993-08-01,8.3,1993,8,Hampden,,,,,,22.72258064516129,17.825806451612905,33.3,0,1
1993-09-01,8.2,1993,9,Hampden,,,,,,17.176666666666666,13.643333333333334,133.8,0,0
1993-10-01,7.7,1993,10,Hampden,,,,,,10.293548387096775,6.467741935483871,82.9,0,0
1993-11-01,7.6,1993,11,Hampden,,,,,,5.683333333333334,1.54,96.5,1,0
1993-12-01,7.7,1993,12,Hampden,,,,,,-0.264516129032258,-3.6903225806451614,126.3,1,0
1994-01-01,9.4,1994,1,Hampden,,,,,,-8.129032258064516,-13.47741935483871,131.7,1,0
1994-02-01,8.9,1994,2,Hampden,,,,,,-5.942857142857143,-10.867857142857144,77.9,1,0
1994-03-01,8.5,1994,3,Hampden,,,,,,0.9225806451612903,-3.6064516129032262,161.4,1,0
1994-04-01,8.3,1994,4,Hampden,,,,,,9.813333333333333,4.64,72.3,0,0
1994-05-01,7.9,1994,5,Hampden,,,,,,13.600000000000001,8.603225806451613,115.60000000000001,0,0
1994-06-01,8.3,1994,6,Hampden,,,,,,21.540000000000003,16.613333333333333,50.3,0,1
1994-07-01,8.1,1994,7,Hampden,,,,,,24.19677419354839,19.938709677419357,94.5,0,1
1994-08-01,7.7,1994,8,Hampden,,,,,,20.55806451612903,16.358064516129033,114.6,0,1
1994-09-01,7.5,1994,9,Hampden,,,,,,17.083333333333332,13.243333333333334,98.6,0,0
1994-10-01,7.0,1994,10,Hampden,,,,,,11.041935483870969,6.787096774193548,26.2,0,0
1994-11-01,6.8,1994,11,Hampden,,,,,,7.546666666666667,3.5766666666666667,85.2,1,0
1994-12-01,6.7,1994,12,Hampden,,,,,,1.461290322580645,-2.0677419354838706,104.8,1,0
1995-01-01,8.1,1995,1,Hampden,,,,,,1.0032258064516129,-1.7096774193548387,93.8,1,0
1995-02-01,7.3,1995,2,Hampden,,,,,,-3.8249999999999997,-8.482142857142858,72.6,1,0
1995-03-01,7.2,1995,3,Hampden,,,,,,3.6870967741935483,-0.49032258064516127,54.0,1,0
1995-04-01,6.7,1995,4,Hampden,,,,,,7.3533333333333335,2.4166666666666665,53.4,0,0
1995-05-01,6.5,1995,5,Hampden,,,,,,13.577419354838709,8.845161290322581,53.5,0,0
1995-06-01,6.8,1995,6,Hampden,,,,,,20.64,14.936666666666667,61.9,0,1
1995-07-01,6.7,1995,7,Hampden,,,,,,23.703225806451613,19.01290322580645,92.0,0,1
1995-08-01,6.5,1995,8,Hampden,,,,,,22.812903225806455,17.51290322580645,63.2,0,1
1995-09-01,6.3,1995,9,Hampden,,,,,,16.856666666666666,12.413333333333332,89.0,0,0
1995-10-01,5.8,1995,10,Hampden,,,,,,13.183870967741935,8.838709677419354,221.9,0,0
1995-11-01,5.9,1995,11,Hampden,,,,,,4.193333333333333,0.8666666666666667,112.80000000000001,1,0
1995-12-01,6.0,1995,12,Hampden,,,,,,-3.5935483870967744,-7.129032258064516,58.9,1,0
1996-01-01,7.2,1996,1,Hampden,,,,,,-4.106451612903226,-8.600000000000001,154.0,1,0
1996-02-01,6.4,1996,2,Hampden,,,,,,-3.075862068965517,-7.479310344827587,60.0,1,0
1996-03-01,6.2,1996,3,Hampden,,,,,,0.5,-4.493548387096775,69.1,1,0
1996-04-01,5.1,1996,4,Hampden,,,,,,7.819999999999999,3.19,159.7,0,0
1996-05-01,5.1,1996,5,Hampden,,,,,,13.316129032258065,8.52258064516129,91.0,0,0
1996-06-01,5.2,1996,6,Hampden,,,,,,19.77,15.706666666666667,72.6,0,1
1996-07-01,5.4,1996,7,Hampden,,,,,,21.151612903225807,17.13225806451613,152.0,0,1
1996-08-01,4.8,1996,8,Hampden,,,,,,21.793548387096774,17.26451612903226,40.5,0,1
1996-09-01,4.8,1996,9,Hampden,,,,,,17.89,14.226666666666667,140.0,0,0
1996-10-01,4.5,1996,10,Hampden,,,,,,10.651612903225805,6.47741935483871,149.9,0,0
1996-11-01,4.7,1996,11,Hampden,,,,,,3.086666666666667,-0.11333333333333337,72.0,1,0
1996-12-01,4.8,1996,12,Hampden,,,,,,1.8161290322580643,-1.403225806451613,171.29999999999998,1,0
1997-01-01,6.2,1997,1,Hampden,,,,,,-3.074193548387097,-7.306451612903226,83.5,1,0
1997-02-01,5.7,1997,2,Hampden,,,,,,0.9678571428571427,-3.442857142857143,53.5,1,0
1997-03-01,5.5,1997,3,Hampden,,,,,,1.9483870967741934,-2.351612903225807,140.4,1,0
1997-04-01,4.6,1997,4,Hampden,,,,,,6.903333333333333,1.76,100.8,0,0
1997-05-01,4.6,1997,5,Hampden,,,,,,11.86774193548387,7.370967741935484,90.5,0,0
1997-06-01,5.0,1997,6,Hampden,,,,,,19.95,14.623333333333333,41.3,0,1
1997-07-01,5.0,1997,7,Hampden,,,,,,22.219354838709677,17.02258064516129,80.0,0,1
1997-08-01,4.6,1997,8,Hampden,,,,,,20.851612903225806,16.519354838709678,105.9,0,1
1997-09-01,4.4,1997,9,Hampden,,,,,,16.89,12.966666666666667,40.5,0,0
1997-10-01,4.0,1997,10,Hampden,,,,,,10.712903225806452,6.474193548387096,32.9,0,0
1997-11-01,3.9,1997,11,Hampden,,,,,,3.3666666666666667,0.1066666666666667,143.3,1,0
1997-12-01,4.2,1997,12,Hampden,,,,,,-0.267741935483871,-3.6806451612903226,70.5,1,0
1998-01-01,5.6,1998,1,Hampden,,,,,,-0.3419354838709678,-4.196774193548387,110.60000000000001,1,0
1998-02-01,5.2,1998,2,Hampden,,,,,,0.5999999999999999,-3.2214285714285715,74.7,1,0
1998-03-01,5.2,1998,3,Hampden,,,,,,3.8741935483870966,-0.41935483870967744,121.0,1,0
1998-04-01,3.9,1998,4,Hampden,,,,,,9.476666666666667,4.319999999999999,91.6,0,0
1998-05-01,4.2,1998,5,Hampden,,,,,,16.23548387096774,11.519354838709678,107.0,0,0
1998-06-01,4.7,1998,6,Hampden,,,,,,18.43,14.733333333333333,138.4,0,1
1998-07-01,4.5,1998,7,Hampden,,,,,,22.251612903225805,17.570967741935487,33.7,0,1
1998-08-01,4.1,1998,8,Hampden,,,,,,22.480645161290322,17.787096774193547,69.9,0,1
1998-09-01,3.9,1998,9,Hampden,,,,,,18.796666666666667,13.973333333333333,36.1,0,0
1998-10-01,3.6,1998,10,Hampden,,,,,,11.280645161290321,7.693548387096774,144.3,0,0
1998-11-01,3.5,1998,11,Hampden,,,,,,5.383333333333334,1.9666666666666666,37.9,1,0
1998-12-01,3.6,1998,12,Hampden,,,,,,2.638709677419355,-0.967741935483871,33.9,1,0
1999-01-01,5.3,1999,1,Hampden,,,,,,-3.212903225806452,-8.406451612903227,168.5,1,0
1999-02-01,5.0,1999,2,Hampden,,,,,,-0.5142857142857143,-4.689285714285715,85.8,1,0
1999-03-01,4.6,1999,3,Hampden,,,,,,2.129032258064516,-2.3,119.3,1,0
1999-04-01,3.9,1999,4,Hampden,,,,,,8.663333333333332,3.4366666666666665,30.4,0,0
1999-05-01,3.9,1999,5,Hampden,,,,,,15.23225806451613,9.793548387096775,83.4,0,0
1999-06-01,4.4,1999,6,Hampden,,,,,,21.686666666666667,16.016666666666666,16.6,0,1
1999-07-01,4.5,1999,7,Hampden,,,,,,24.72258064516129,19.580645161290324,37.6,0,1
1999-08-01,3.9,1999,8,Hampden,,,,,,21.63225806451613,17.23548387096774,70.7,0,1
